CUSTOMER_ID,X1,X2,X3,X4,Y
7628,A,2,,-0.475638901,0
7629,B,2,,-0.325267777,0
7630,A,2,,-0.475638901,0
7631,B,2,,-0.475638901,0
7632,A,2,,-0.325267777,0
7633,A,2,,-0.475638901,1
7634,B,2,,-0.475638901,0
7635,A,2,,-0.325267777,0
7636,A,2,,-0.325267777,0
7637,B,2,,-0.475638901,0
7638,A,2,,-0.475638901,0
7639,A,2,,-0.475638901,0
7640,A,2,,-0.325267777,0
7641,A,2,,-0.475638901,0
7642,A,2,,-0.475638901,0
7643,A,2,,-0.475638901,0
7644,A,2,,-0.475638901,0
7645,B,2,,-0.475638901,0
7646,A,2,,-0.325267777,0
7647,B,2,,-0.325267777,0
7648,A,2,,-0.475638901,0
7649,A,2,,-0.325267777,0
7650,A,2,,-0.475638901,0
7651,A,2,,-0.475638901,0
7652,A,2,,-0.475638901,0
7653,B,2,,-0.475638901,0
7654,A,2,,-0.475638901,0
7655,A,2,,-0.475638901,0
7656,B,2,,-0.475638901,0
7657,B,2,,-0.475638901,0
7658,A,2,,-0.475638901,0
7659,A,2,,-0.325267777,0
7660,A,2,,-0.475638901,0
7661,A,2,,-0.325267777,0
7662,A,2,,-0.475638901,0
7663,A,2,,-0.475638901,0
7664,B,2,,-0.475638901,0
7665,A,2,,-0.475638901,0
7666,B,2,,-0.475638901,0
7667,A,2,,-0.325267777,0
7668,A,2,,-0.475638901,0
7669,B,2,,-0.325267777,0
7670,A,2,,-0.325267777,0
7671,A,2,,-0.325267777,0
7672,A,2,,-0.325267777,0
7673,A,2,,-0.325267777,0
7674,A,2,,-0.475638901,0
7675,A,2,,-0.475638901,0
7676,B,2,,-0.325267777,0
7677,A,2,,-0.475638901,0
7678,A,2,,-0.325267777,0
7679,B,2,,-0.475638901,0
7680,A,2,,-0.475638901,0
7681,A,2,,-0.475638901,0
7682,A,2,,-0.475638901,0
7683,B,2,,-0.475638901,0
7684,A,2,,-0.475638901,0
7685,A,2,,-0.475638901,0
7686,A,2,,-0.475638901,0
7687,A,2,,-0.475638901,0
7688,A,2,,-0.475638901,0
7689,A,2,,-0.475638901,0
7690,A,2,,-0.325267777,0
7691,A,2,,-0.325267777,0
7692,A,2,,-0.325267777,0
7693,A,2,,-0.475638901,0
7694,A,2,,-0.325267777,0
7695,A,2,,-0.475638901,0
7696,A,2,,-0.325267777,0
7697,A,2,,-0.475638901,0
7698,A,2,,-0.475638901,0
7699,A,2,,-0.325267777,1
7700,A,2,,-0.475638901,0
7701,A,2,,-0.475638901,0
7702,A,2,,-0.475638901,0
7703,B,2,,-0.325267777,0
7704,B,2,,-0.475638901,0
7705,A,2,,-0.325267777,0
7706,A,2,,-0.475638901,0
7707,B,2,,-0.475638901,0
7708,B,2,,-0.475638901,0
7709,B,2,,-0.475638901,0
7710,A,2,,-0.325267777,0
7711,A,2,,-0.475638901,0
7712,A,2,,-0.475638901,0
7713,B,2,,-0.475638901,0
7714,A,2,,-0.475638901,0
7715,A,2,,-0.325267777,0
7716,A,2,,-0.475638901,0
7717,B,2,,-0.475638901,0
7718,B,2,,-0.325267777,0
7719,A,2,,-0.325267777,0
7720,A,2,,-0.325267777,0
7721,A,2,,-0.325267777,0
7722,A,2,,-0.325267777,1
7723,A,2,,-0.325267777,0
7724,A,2,,-0.325267777,0
7725,A,2,,-0.475638901,0
7726,A,2,,-0.475638901,0
7727,B,2,,-0.475638901,0
7728,A,2,,-0.475638901,0
7729,A,2,,-0.475638901,0
7730,A,2,,-0.325267777,0
7731,A,2,,-0.475638901,0
7732,A,2,,-0.325267777,0
7733,A,2,,-0.475638901,0
7734,B,2,,-0.325267777,0
7735,A,2,,-0.325267777,0
7736,A,2,,-0.325267777,0
7737,B,2,,-0.475638901,0
7738,A,2,,-0.475638901,0
7739,B,2,,-0.325267777,0
7740,B,2,,-0.475638901,1
7741,A,1,,-0.400453339,0
7742,A,1,,-0.062118311,0
7743,B,1,,-0.062118311,0
7744,A,1,,-0.43804612,0
7745,A,1,,-0.062118311,0
7746,B,1,,-0.43804612,0
7747,A,1,,-0.43804612,0
7748,B,1,,-0.400453339,0
7749,B,1,,-0.400453339,0
7750,A,2,,1.25362902,0
7751,A,2,,1.25362902,0
7752,A,2,,1.25362902,0
7753,A,2,,1.25362902,0
7754,A,2,,1.25362902,1
7755,A,2,,1.25362902,0
7756,A,2,,1.25362902,0
7757,A,2,,1.25362902,0
7758,A,2,,1.25362902,0
7759,A,2,,1.25362902,0
7760,A,2,,1.25362902,0
7761,A,2,,1.25362902,0
7762,A,2,,1.25362902,0
7763,A,2,,1.25362902,0
7764,A,2,,1.25362902,0
7765,A,2,,1.25362902,0
7766,A,2,,1.25362902,0
7767,A,2,,1.25362902,0
7768,A,2,,1.25362902,1
7769,A,2,,1.25362902,0
7770,A,2,,1.25362902,0
7771,A,2,,1.25362902,0
7772,A,2,,1.25362902,0
7773,A,2,,1.25362902,0
7774,A,2,,1.25362902,0
7775,A,2,,1.25362902,0
7776,A,2,,1.25362902,0
7777,A,2,,1.25362902,0
7778,A,2,,1.25362902,0
7779,A,2,,1.404000143,0
7780,B,2,,1.404000143,0
7781,A,2,,1.25362902,0
7782,A,2,,1.25362902,0
7783,A,2,,1.25362902,0
7784,A,2,,1.25362902,0
7785,A,2,,1.25362902,0
7786,A,2,,1.25362902,0
7787,A,2,,1.25362902,0
7788,A,2,,1.25362902,0
7789,A,2,,1.25362902,0
7790,A,2,,1.25362902,0
7791,A,2,,1.25362902,0
7792,B,2,,1.25362902,0
7793,A,2,,1.25362902,0
7794,A,2,,1.25362902,0
7795,A,2,,1.25362902,0
7796,A,2,,1.25362902,0
7797,A,2,,1.25362902,0
7798,A,2,,1.25362902,0
7799,A,2,,1.25362902,0
7800,A,2,,1.25362902,0
7801,A,2,,1.25362902,0
7802,A,2,,1.25362902,0
7803,A,2,,1.25362902,0
7804,A,2,,1.25362902,0
7805,A,2,,1.25362902,0
7806,A,2,,1.25362902,0
7807,A,2,,1.25362902,0
7808,A,2,,1.25362902,0
7809,A,2,,1.25362902,0
7810,A,2,,1.25362902,0
7811,A,2,,1.25362902,0
7812,A,2,,1.25362902,0
7813,A,2,,1.25362902,1
7814,A,2,,1.25362902,0
7815,A,2,,1.25362902,0
7816,A,2,,1.25362902,0
7817,A,2,,1.25362902,0
7818,A,2,,1.25362902,0
7819,A,2,,1.25362902,0
7820,A,2,,1.25362902,0
7821,A,2,,1.25362902,0
7822,A,2,,1.25362902,0
7823,A,2,,1.25362902,0
7824,A,2,,1.404000143,0
7825,A,2,,1.25362902,0
7826,A,2,,1.25362902,0
7827,A,2,,1.25362902,1
7828,A,2,,1.25362902,0
7829,A,2,,1.25362902,0
7830,A,2,,1.25362902,0
7831,A,1,,1.103257896,0
7832,A,1,,1.103257896,0
7833,A,2,,1.178443458,0
7834,A,2,,-0.588417244,1
7835,A,3,,-0.287674996,0
7836,A,3,,-0.362860558,0
7837,A,3,X,-0.362860558,0
7838,A,3,,-0.287674996,0
7839,A,3,,-0.550824463,0
7840,A,3,,-0.287674996,0
7841,A,3,,-0.513231682,0
7842,A,3,,-0.287674996,0
7843,A,3,,-0.362860558,0
7844,A,3,,-0.287674996,0
7845,A,3,,-0.362860558,0
7846,A,3,,-0.287674996,0
7847,A,3,,-0.513231682,0
7848,A,4,,-0.250082216,0
7849,A,4,,-0.250082216,0
7850,A,4,,-0.062118311,0
7851,A,4,,-0.250082216,0
7852,B,4,,-0.250082216,0
7853,A,4,,-0.062118311,0
7854,A,4,,-0.250082216,0
7855,A,4,,-0.250082216,0
7856,A,4,,-0.250082216,0
7857,A,4,,-0.062118311,0
7858,A,4,,-0.250082216,0
7859,A,4,,-0.250082216,0
7860,A,4,,-0.250082216,0
7861,A,4,,-0.250082216,0
7862,A,4,,-0.250082216,0
7863,A,4,,-0.250082216,0
7864,A,4,,-0.250082216,0
7865,A,4,,-0.250082216,0
7866,B,4,,-0.250082216,1
7867,B,4,,-0.250082216,0
7868,A,4,,-0.250082216,0
7869,A,4,,-0.250082216,0
7870,A,4,,-0.250082216,0
7871,B,4,,-0.062118311,0
7872,A,4, ,-0.250082216,0
7873,B,4,,-0.250082216,0
7874,A,4,,-0.062118311,0
7875,B,4,,-0.250082216,0
7876,A,4,,-0.062118311,0
7877,B,4,,-0.250082216,0
7878,A,4,,-0.250082216,0
7879,A,4,,-0.250082216,0
7880,A,4,,-0.250082216,0
7881,A,4,,-0.062118311,0
7882,B,4,,-0.250082216,0
7883,A,2,,0.125845593,0
7884,B,2,,1.328814582,0
7885,A,4,,0.464180621,0
7886,B,3,,-0.362860558,0
7887,A,3,,-0.475638901,0
7888,A,3,,-0.475638901,0
7889,A,3,,-0.362860558,0
7890,B,3,,-0.362860558,0
7891,A,3,,-0.362860558,0
7892,A,3,,-0.362860558,0
7893,A,3,,-0.475638901,0
7894,A,3,,-0.362860558,0
7895,B,3,,-0.475638901,0
7896,A,3,,-0.475638901,0
7897,A,3,,-0.43804612,0
7898,A,3,,-0.475638901,0
7899,B,3,,-0.362860558,0
7900,A,3,,-0.475638901,0
7901,A,4,,-0.475638901,0
7902,A,3,,-0.475638901,0
7903,A,3,,-0.475638901,0
7904,A,3,,-0.362860558,0
7905,B,3,,-0.362860558,0
7906,A,3,,-0.475638901,0
7907,B,3,,-0.362860558,0
7908,B,4,,-0.475638901,0
7909,A,3,,-0.475638901,0
7910,A,3,,-0.475638901,0
7911,A,3,,0.238623936,0
7912,A,2,,-0.663602805,0
7913,A,2,,-0.663602805,0
7914,B,4,,-0.099711092,0
7915,B,2,,-0.250082216,0
7916,B,2,,-0.325267777,0
7917,B,2,,-0.250082216,0
7918,B,2,,-0.250082216,0
7919,A,2,,-0.250082216,0
7920,A,2,,-0.325267777,0
7921,A,2,,-0.250082216,0
7922,B,1,,0.727330087,0
7923,A,4,,0.013067251,0
7924,A,4,,-0.062118311,0
7925,B,4,,0.013067251,0
7926,A,4,,-0.062118311,0
7927,A,4,,-0.099711092,0
7928,A,4,,-0.02452553,0
7929,A,4,,0.013067251,0
7930,A,4,,-0.099711092,0
7931,A,4,,-0.02452553,0
7932,B,4,,-0.02452553,0
7933,B,4,,-0.02452553,0
7934,A,4,,0.013067251,0
7935,B,4,,0.013067251,0
7936,B,4,,-0.099711092,0
7937,B,4,,-0.099711092,0
7938,A,4,,-0.02452553,0
7939,B,4,,-0.062118311,0
7940,A,4,,-0.02452553,0
7941,A,4,,-0.02452553,0
7942,B,4,,-0.02452553,0
7943,A,4,,0.013067251,0
7944,A,4,,0.013067251,0
7945,A,4,,0.013067251,0
7946,A,4,,-0.02452553,0
7947,A,4,,-0.02452553,0
7948,A,4,,-0.099711092,0
7949,A,4,,-0.099711092,0
7950,A,4,,0.013067251,0
7951,A,4,,0.013067251,0
7952,A,4,,-0.02452553,0
7953,A,4,,-0.099711092,0
7954,A,4,,0.013067251,0
7955,A,4,,0.013067251,0
7956,A,4,,0.013067251,0
7957,A,4,,-0.02452553,0
7958,A,4,,0.013067251,0
7959,A,4,,0.013067251,0
7960,A,4,,-0.02452553,0
7961,A,4,,-0.02452553,1
7962,A,4,,-0.02452553,0
7963,A,4,,-0.02452553,0
7964,A,4,,-0.02452553,0
7965,B,4,,0.013067251,0
7966,A,4,,0.013067251,0
7967,A,4,,-0.099711092,0
7968,B,4,,0.013067251,0
7969,B,4,,-0.02452553,0
7970,A,4,,-0.02452553,0
7971,A,4,,-0.02452553,0
7972,B,4,,-0.099711092,0
7973,B,4,,0.013067251,0
7974,A,4,,-0.062118311,0
7975,A,4,,-0.099711092,0
7976,B,4,,-0.062118311,0
7977,A,4,,0.013067251,0
7978,A,4,,0.013067251,0
7979,B,4,,-0.02452553,0
7980,A,4,,-0.099711092,0
7981,A,4,,0.013067251,0
7982,B,4,,0.013067251,0
7983,A,4,,-0.02452553,0
7984,A,4,,-0.099711092,0
7985,A,4,,0.013067251,1
7986,A,4,,0.013067251,0
7987,B,4,,0.013067251,0
7988,B,4,,0.013067251,0
7989,A,4,,-0.099711092,0
7990,A,4,,-0.02452553,0
7991,A,4,,0.013067251,0
7992,B,4,,-0.02452553,0
7993,A,4,,0.013067251,0
7994,A,4,,0.013067251,0
7995,A,4,,0.013067251,0
7996,A,4,,0.013067251,0
7997,A,4,,-0.099711092,0
7998,A,4, ,-0.062118311,0
7999,A,4,,-0.02452553,0
8000,A,4,,-0.099711092,0
8001,B,4,,-0.099711092,0
8002,A,4,,-0.02452553,1
8003,A,4,,-0.062118311,0
8004,A,4,,0.013067251,0
8005,A,4,,0.013067251,0
8006,B,4,,-0.02452553,0
8007,A,4,,-0.099711092,0
8008,A,4,,-0.099711092,0
8009,A,4,,-0.02452553,0
8010,B,4,,-0.062118311,0
8011,B,4,,-0.02452553,0
8012,A,4,X,-0.02452553,0
8013,A,4,,-0.099711092,0
8014,A,4,,-0.02452553,0
8015,A,4,,-0.099711092,0
8016,A,4,,0.013067251,0
8017,A,4,,-0.02452553,0
8018,A,4,,-0.099711092,0
8019,A,4,,-0.062118311,0
8020,A,4,,0.013067251,0
8021,A,4,,-0.099711092,1
8022,B,4,,-0.02452553,0
8023,B,4,,0.013067251,0
8024,A,4,,-0.099711092,0
8025,A,4,,-0.099711092,0
8026,A,4,,-0.02452553,1
8027,B,4,,-0.02452553,0
8028,A,4,,-0.02452553,0
8029,B,4,,0.013067251,0
8030,B,4,,-0.099711092,0
8031,A,4,,-0.02452553,0
8032,A,4,,-0.02452553,0
8033,A,4,,-0.099711092,0
8034,B,4,,-0.099711092,0
8035,A,4,,-0.099711092,0
8036,A,4,,0.013067251,0
8037,B,4,,0.013067251,0
8038,A,4,,-0.099711092,0
8039,B,4,,-0.02452553,0
8040,B,4,,-0.099711092,0
8041,A,4,,0.013067251,0
8042,A,4,,-0.099711092,0
8043,B,4,,-0.02452553,0
8044,B,4,,0.013067251,0
8045,A,4,,0.013067251,0
8046,A,4,,0.013067251,1
8047,A,4,,-0.099711092,0
8048,B,4,,-0.099711092,0
8049,A,4,,-0.099711092,0
8050,A,4,,-0.099711092,0
8051,B,4,,0.013067251,0
8052,A,4,,-0.099711092,0
8053,A,4,,0.013067251,0
8054,A,4,,-0.099711092,0
8055,A,4,,-0.02452553,0
8056,A,4,,-0.02452553,1
8057,A,4,,-0.02452553,0
8058,B,4,,0.013067251,0
8059,A,4,,0.013067251,0
8060,A,4,,-0.099711092,0
8061,B,4,,-0.02452553,0
8062,A,4,,0.013067251,0
8063,A,4,,-0.099711092,0
8064,B,4,,0.013067251,0
8065,A,4,,-0.099711092,1
8066,A,4,,-0.062118311,0
8067,B,4,,0.013067251,0
8068,A,4,,0.013067251,0
8069,A,4,,-0.099711092,0
8070,B,4,,0.013067251,0
8071,A,4,,-0.02452553,0
8072,A,4,,-0.02452553,0
8073,A,4,,-0.099711092,0
8074,B,4,,0.013067251,0
8075,A,4,,0.013067251,0
8076,A,4,,0.013067251,0
8077,A,4,,-0.062118311,0
8078,B,4,,-0.02452553,0
8079,A,4,,-0.02452553,0
8080,A,4,,-0.02452553,0
8081,A,4,,-0.062118311,0
8082,B,4,,0.013067251,0
8083,B,4,,0.013067251,0
8084,B,4,,0.013067251,0
8085,A,4,,-0.02452553,0
8086,A,4,,0.013067251,0
8087,B,4,,-0.02452553,0
8088,A,4,,-0.02452553,0
8089,B,4,,0.013067251,0
8090,A,4,,0.013067251,0
8091,A,4,,-0.099711092,1
8092,A,4,,-0.02452553,0
8093,A,4,,-0.02452553,0
8094,B,4,,0.013067251,0
8095,A,4,,-0.02452553,0
8096,B,4,,-0.02452553,0
8097,B,5,,0.050660032,0
8098,A,5,,0.050660032,0
8099,A,5,,0.050660032,1
8100,A,5,,0.125845593,0
8101,A,5,,0.125845593,0
8102,A,5,,0.276216717,0
8103,A,5,,0.125845593,0
8104,A,5,,0.276216717,0
8105,A,5,,0.125845593,0
8106,A,5,,0.276216717,0
8107,B,5,,0.125845593,0
8108,A,5,,0.276216717,0
8109,B,5,,0.276216717,0
8110,A,5,,0.276216717,0
8111,A,5,,0.276216717,0
8112,A,5,,0.276216717,0
8113,A,5,,0.125845593,0
8114,A,5,,0.125845593,0
8115,A,5,,0.276216717,0
8116,B,5,,0.276216717,0
8117,A,5,,0.125845593,0
8118,A,5,,0.125845593,0
8119,A,5,,0.125845593,0
8120,A,5,,0.276216717,0
8121,A,5,,0.276216717,0
8122,A,5,,0.125845593,0
8123,A,5,,0.125845593,0
8124,A,5,,0.276216717,0
8125,A,5,,0.125845593,0
8126,B,5,,0.877701211,0
8127,B,5,,0.877701211,0
8128,B,5,,0.877701211,0
8129,B,1,,0.652144526,0
8130,B,2,,0.125845593,0
8131,A,2,,0.125845593,1
8132,B,2,,0.125845593,0
8133,A,2,,0.125845593,0
8134,A,2,,0.125845593,0
8135,B,2,,0.125845593,0
8136,A,2,,0.125845593,0
8137,A,2,,0.125845593,1
8138,B,2,,0.125845593,0
8139,B,2,,0.125845593,0
8140,B,2,,0.125845593,0
8141,A,2,,0.125845593,0
8142,A,2,,0.125845593,0
8143,B,1,,-0.663602805,0
8144,A,2,,-0.02452553,0
8145,B,2,,-0.02452553,0
8146,A,2,,0.125845593,0
8147,B,2,,-0.02452553,0
8148,A,2,,-0.02452553,0
8149,A,2,,0.125845593,1
8150,A,2,,-0.02452553,0
8151,B,2,,-0.02452553,0
8152,A,2,,-0.02452553,0
8153,B,2,,0.125845593,0
8154,A,2,,-0.02452553,0
8155,A,2,,-0.02452553,0
8156,A,2,,0.125845593,0
8157,B,2,,0.125845593,0
8158,A,2,,0.125845593,0
8159,A,2,,0.125845593,0
8160,A,2,,-0.02452553,0
8161,A,2,,-0.02452553,0
8162,B,2,,-0.02452553,0
8163,B,2,,-0.02452553,0
8164,A,2,,0.125845593,0
8165,A,2,,0.125845593,0
8166,A,2,,0.125845593,0
8167,B,2,,-0.02452553,0
8168,A,2,,-0.02452553,0
8169,A,2,,-0.02452553,0
8170,A,2,,0.125845593,0
8171,A,2,,0.125845593,1
8172,A,2,,-0.02452553,0
8173,B,1,,0.802515649,0
8174,A,4,,0.276216717,0
8175,A,4,,0.276216717,0
8176,A,4,,0.276216717,0
8177,A,4,,0.464180621,0
8178,B,4,,0.276216717,0
8179,A,4,,0.276216717,0
8180,B,4,,0.276216717,0
8181,A,4,,0.464180621,0
8182,A,4,,0.276216717,0
8183,A,4,,0.276216717,0
8184,B,4,,0.464180621,0
8185,B,4,,0.276216717,0
8186,B,4,,0.276216717,0
8187,A,4,,0.276216717,0
8188,A,2,,0.125845593,0
8189,A,2,,0.125845593,0
8190,A,2,,0.125845593,0
8191,A,2,,0.125845593,0
8192,B,2,,0.125845593,0
8193,B,2,,0.125845593,0
8194,B,2,,0.125845593,0
8195,B,2,,0.125845593,0
8196,A,2,,0.125845593,0
8197,A,2,,0.125845593,0
8198,B,2,,0.125845593,0
8199,A,2,,-0.02452553,0
8200,A,2,,0.464180621,0
8201,A,2,,0.464180621,0
8202,B,2,,0.464180621,0
8203,A,2,,0.464180621,0
8204,B,1,,0.614551745,1
8205,B,4,,0.877701211,0
8206,B,4,,0.877701211,0
8207,B,4,,0.877701211,0
8208,B,4,,0.877701211,0
8209,A,4,,0.877701211,0
8210,B,4,,0.877701211,0
8211,A,4,,0.877701211,0
8212,A,4,,0.877701211,0
8213,B,4,,0.877701211,0
8214,B,4,,0.877701211,0
8215,B,4,,0.877701211,0
8216,A,4,,0.877701211,0
8217,B,4,,0.877701211,0
8218,B,4,,0.877701211,0
8219,B,4,,0.877701211,0
8220,B,4,,0.877701211,1
8221,B,4,,0.877701211,0
8222,B,4,,0.877701211,0
8223,B,4,,0.877701211,0
8224,B,4,,0.877701211,0
8225,A,4,,0.877701211,0
8226,A,4,,0.877701211,0
8227,B,4,,0.877701211,0
8228,B,4,,0.877701211,0
8229,B,4,,0.877701211,0
8230,A,4,,0.877701211,0
8231,B,4,,0.877701211,0
8232,B,4,,0.877701211,1
8233,B,4,,0.877701211,1
8234,B,4,,0.877701211,1
8235,B,4,,0.877701211,0
8236,B,4,,0.877701211,0
8237,A,2,,-0.776381148,0
8238,B,2,,-0.776381148,0
8239,A,2,,-0.776381148,0
8240,A,2,,-0.776381148,0
8241,A,2,,-0.776381148,0
8242,A,4,,-0.400453339,0
8243,A,5,,0.727330087,0
8244,B,1,,0.351402279,0
8245,B,3,,0.501773402,0
8246,A,3,,0.501773402,0
8247,B,3,,0.501773402,1
8248,B,3,,0.501773402,0
8249,B,3,,0.501773402,0
8250,B,3,,0.501773402,1
8251,A,3,,0.501773402,0
8252,B,3,,0.501773402,0
8253,B,2,,0.351402279,0
8254,B,2,,0.351402279,0
8255,A,2,,0.351402279,0
8256,B,2,,0.351402279,0
8257,B,5,,0.501773402,0
8258,B,5,,0.501773402,1
8259,B,5,,0.501773402,0
8260,B,5,,0.501773402,0
8261,A,5,,0.501773402,1
8262,B,5,,0.501773402,0
8263,A,5,,0.501773402,0
8264,B,5,,0.501773402,0
8265,B,4,,-0.02452553,0
8266,A,4,,-0.02452553,0
8267,B,4,,-0.212489435,0
8268,A,1,,0.351402279,0
8269,A,1,,0.351402279,0
8270,A,1,,0.351402279,0
8271,A,3,,0.42658784,0
8272,A,1,,0.388995059,0
8273,A,1,,0.388995059,0
8274,A,1,,0.388995059,0
8275,B,2,,-0.02452553,0
8276,B,2,,-0.02452553,0
8277,B,2,,-0.02452553,0
8278,B,2,,-0.02452553,0
8279,B,2,,-0.02452553,0
8280,B,2,,-0.02452553,0
8281,B,2,,-0.02452553,0
8282,B,2,,-0.02452553,0
8283,B,2,,-0.02452553,0
8284,B,2,,-0.02452553,0
8285,B,2,,-0.02452553,0
8286,B,2,,-0.02452553,0
8287,B,2,,-0.02452553,0
8288,A,2,,-0.02452553,0
8289,B,2,,-0.02452553,0
8290,B,2,,-0.02452553,0
8291,B,2,,-0.02452553,0
8292,A,2,,-0.02452553,0
8293,B,2,,-0.02452553,0
8294,B,2,,-0.02452553,0
8295,B,2,,-0.02452553,0
8296,B,2,,-0.02452553,0
8297,A,2,,-0.02452553,0
8298,B,2,,-0.174896654,0
8299,B,2,,-0.02452553,0
8300,B,2,,-0.02452553,0
8301,B,2,,-0.02452553,0
8302,B,2,,-0.02452553,0
8303,B,2,,-0.02452553,0
8304,B,2,,-0.02452553,0
8305,B,2,,-0.02452553,0
8306,B,2,,-0.02452553,0
8307,B,2,,-0.02452553,0
8308,B,2,,-0.02452553,0
8309,B,2,,-0.02452553,1
8310,B,2,,-0.02452553,0
8311,B,2,,-0.02452553,0
8312,B,2,,-0.02452553,1
8313,B,2,,-0.02452553,0
8314,B,2,,-0.02452553,0
8315,B,2,,-0.02452553,0
8316,B,2,,-0.02452553,1
8317,B,2,,-0.02452553,0
8318,B,2,,-0.02452553,0
8319,B,2,,-0.02452553,0
8320,B,2,,-0.174896654,0
8321,B,2,,-0.02452553,0
8322,B,2,,-0.02452553,0
8323,B,2,,-0.02452553,0
8324,B,2,,-0.02452553,0
8325,B,1,,0.915293992,1
8326,A,1,,0.915293992,0
8327,A,1,,0.915293992,0
8328,B,1,,0.915293992,0
8329,A,1,,0.915293992,0
8330,B,1,,0.915293992,0
8331,A,1,,0.915293992,0
8332,A,1,,0.915293992,0
8333,A,1,,0.915293992,0
8334,B,1,,0.915293992,1
8335,B,1,,0.915293992,0
8336,A,1,,0.915293992,0
8337,A,1,,0.915293992,0
8338,A,1,,0.915293992,0
8339,B,1,,0.915293992,0
8340,B,1,,0.915293992,0
8341,B,1,,0.915293992,0
8342,B,1,,0.915293992,0
8343,B,1,,0.915293992,0
8344,B,1,,0.915293992,0
8345,B,1,,0.915293992,0
8346,B,1,,0.915293992,0
8347,A,1,,0.915293992,0
8348,B,1,,0.915293992,0
8349,A,1,,0.915293992,0
8350,A,1,,0.915293992,0
8351,B,1,,0.915293992,0
8352,B,1,,0.915293992,0
8353,B,1,,0.915293992,0
8354,A,1,,0.915293992,0
8355,B,1,,0.915293992,0
8356,B,1,,0.915293992,0
8357,A,1,,0.915293992,0
8358,B,1,,0.915293992,0
8359,A,1,,0.915293992,0
8360,A,1,,0.915293992,0
8361,B,1,,0.915293992,0
8362,B,1,,0.915293992,0
8363,A,1,,0.915293992,0
8364,B,1,,0.915293992,0
8365,B,1,,0.915293992,0
8366,B,1,,0.915293992,0
8367,A,1,,0.915293992,0
8368,B,1,,0.915293992,0
8369,B,1,,0.915293992,0
8370,B,1,,0.915293992,0
8371,B,1,,0.915293992,0
8372,B,1,,0.915293992,0
8373,A,1,,0.915293992,0
8374,B,1,,0.915293992,0
8375,B,1,,0.915293992,0
8376,B,1,,0.915293992,0
8377,B,1,,0.915293992,0
8378,A,1,,0.915293992,0
8379,A,1,,0.915293992,0
8380,A,1,,0.915293992,0
8381,B,1,,0.915293992,0
8382,B,1,,0.915293992,0
8383,A,1,,0.915293992,0
8384,B,1,,0.915293992,0
8385,B,1,,0.915293992,0
8386,B,1,,0.915293992,0
8387,B,1,,0.915293992,0
8388,B,1,,0.915293992,0
8389,B,1,,0.915293992,0
8390,A,1,,0.915293992,0
8391,A,1,,0.915293992,0
8392,B,1,,0.915293992,0
8393,A,1,,0.915293992,0
8394,B,1,,0.915293992,0
8395,B,1,,0.915293992,0
8396,B,1,,0.915293992,0
8397,A,1,,0.915293992,0
8398,A,1,,0.915293992,1
8399,A,1,,0.915293992,0
8400,B,1,,0.915293992,0
8401,B,1,,0.915293992,0
8402,B,1,,0.915293992,0
8403,B,1,,0.915293992,0
8404,B,1,,0.915293992,0
8405,B,1,,0.915293992,1
8406,B,1,,0.915293992,0
8407,B,1,,0.915293992,0
8408,B,1,,0.915293992,0
8409,B,1,,0.915293992,0
8410,B,1,,0.915293992,0
8411,B,1,,0.915293992,1
8412,B,1,,0.915293992,0
8413,B,1,,0.915293992,1
8414,B,1,,0.915293992,0
8415,A,1,,0.915293992,0
8416,A,1,,0.915293992,0
8417,B,1,,0.915293992,0
8418,B,3,,1.629556829,0
8419,A,4,,1.103257896,0
8420,A,4,,0.990479554,0
8421,A,4,,0.990479554,0
8422,A,4,,1.103257896,0
8423,A,4,,0.990479554,0
8424,B,3,,-0.250082216,0
8425,A,3,,-0.250082216,0
8426,B,3,,-0.250082216,0
8427,B,3,,-0.250082216,1
8428,B,3,,-0.250082216,0
8429,B,3,,-0.250082216,1
8430,A,3,,-0.250082216,0
8431,B,3,,-0.250082216,1
8432,B,3,,-0.250082216,1
8433,B,3,,-0.250082216,0
8434,A,3,,-0.250082216,0
8435,B,3,,-0.250082216,0
8436,B,3,,-0.250082216,1
8437,A,3,,-0.250082216,0
8438,B,3,,-0.250082216,0
8439,B,3,,-0.250082216,0
8440,B,3,,-0.250082216,0
8441,B,3,,-0.250082216,0
8442,A,3,,-0.250082216,0
8443,A,3,,-0.250082216,0
8444,B,3,,-0.250082216,0
8445,A,3,,-0.250082216,0
8446,B,3,,-0.250082216,1
8447,A,2,,0.501773402,0
8448,A,2,,0.501773402,0
8449,B,2,,0.501773402,0
8450,A,2,,0.501773402,0
8451,A,2,,0.501773402,0
8452,B,2,,1.629556829,0
8453,B,2,,1.629556829,0
8454,B,2,,1.629556829,0
8455,B,2,,1.629556829,0
8456,B,2,,1.629556829,0
8457,A,2,,1.629556829,0
8458,B,2,,1.629556829,0
8459,B,2,,1.629556829,0
8460,B,2,,1.629556829,0
8461,A,2,,1.629556829,0
8462,B,2,,1.629556829,0
8463,B,2,,1.629556829,0
8464,B,2,,1.629556829,0
8465,B,2,,1.629556829,0
8466,B,2,,1.629556829,0
8467,B,2,,1.629556829,0
8468,B,2,,1.629556829,0
8469,B,2,,1.629556829,0
8470,B,2,,1.629556829,0
8471,A,2,,1.629556829,0
8472,B,2,,1.629556829,0
8473,B,2,,1.629556829,1
8474,B,2,,1.629556829,0
